"","% Solar Panel Installed","Median KW Potential","% w/ Health Insurance","Property Crime Rate","Rural/Urban Score","% w/ Bachelor's Degree","Population Density","% Children w/ Single Parent","% Population Age 45-64","% Female","% White","Income per Capita","Entrepeneurship Score","Belief in Science Score","Risk Taking Score","Religiosity Score"
"137",1.49081061183709,7.25,94.12210083,28.90581842,2,15.95722485,758.5236206,0.341226203,26.4354567640487,51.211533879806,77.4879426139254,80.28517016,78.83306041,87.9071542,81.16806087,84.13980746
"138",4.72518634596091,17.5,86.43749237,22.56027892,1,23.23057365,1397.012207,0.311756187,26.4313539313221,51.64001136012,78.5607406120053,79.45075758,90.63444109,95.7,30097,-0.316399352
"139",1.25774357048996,12.5,88.4450531,31.62311675,3,12.41562176,47.28530884,0.318524662,25.4409151488227,50.8701688138605,87.6099511328298,0.144678473,11.55015198,70.62619129,82.60227227,67.16990899
"140",4.24713401991192,13,90.82699585,31.30859166,2,16.99506378,513.0668945,0.364519728,25.6061191619214,50.2362373587881,59.598832105048,80.4754771,76.53597914,85.7619996,82.9091563,85.45866233
"141",1.24603090999383,9.25,92.8664856,11.49546192,1,28.81863594,1089.246216,0.175885562,30.1084716082862,51.0752916998547,68.1240005593827,50034,95.9,84.76355527,82.54866291,86.85273061
"142",4.2142539790398,12.25,89.88697815,17.15172976,2,21.1730938,312.0815735,0.301390234,26.7186690833765,51.2030279000518,86.7511166494045,58.09869988,80.21148036,96,35639,0.184937702
"143",1.83628513525421,15.25,90.52590942,17.85945506,1,27.48723412,338.6235352,0.203720347,28.0959073872567,51.2819640914037,88.6206323298271,63.20346321,95.64954683,96.3,38362,-0.282031127
"144",0.227490142093843,18.25,82.7750473,20.92820397,2,12.40616512,496.7621765,0.377113497,26.2448331845859,51.2228256730948,73.5663134296079,85.17439701,83.19273817,87.10443524,77.62640397,79.67520145
"145",2.47674819152601,14,88.48391724,34.94985104,2,10.97350883,349.8068237,0.340942309,22.9586314604293,50.4311190208114,83.2633566992337,75.59533864,67.5,71.875,66.04166667,85.78544717
"146",1.31256461186419,6.75,95.55176544,27.70386336,1,22.85751534,12838.64355,0.498226237,21.3206253957236,51.7220275479626,61.7256722481581,67.66563164,53.75,73.67283951,75.52083333,73.78510378
"147",2.43778714635659,9,92.41044617,16.18555225,1,18.41666031,1645.429077,0.235019495,29.0874108848633,50.7697069147319,84.2230907333802,62.16666667,63.58124254,77.64302249,57.5,59.17093972
"148",0.311565617226564,18.5,91.88191223,9.895437606,3,15.4727354,189.477417,0.380963628,20.0581483159644,50.2741277752605,90.2680863917837,87.83140968,86.40030882,93,31591,-0.159070299
"149",6.36940118799165,15.75,86.8345871,24.62115294,3,13.13488293,157.8108673,0.294859051,23.6833692547256,50.1882005960545,72.6969918841716,66.66666666,80,85,84.66666667,86.36927116
"150",1.44978783592645,9.25,95.95832062,17.13144535,1,19.90189171,371.0940857,0.246324976,26.1576024575209,49.9764465469311,88.6127347881184,67.38204589,72.53946275,79.04597872,69.01123991,70.59090659
"151",3.28775038520801,14.75,85.1363678,24.80889446,2,8.948404312,93.50823212,0.359885746,20.7990218685314,50.0232735228821,88.1669687577087,72.60616428,82.54407224,89,18257,-0.219978041
"152",0.627772347943764,7.75,91.64135742,16.26532992,3,16.36396217,161.5302887,0.309495684,28.8822061912566,50.4108169597856,87.3257758780896,76.78030303,90,71.42857143,43.2142857,67.56666667
"153",0.340269598220128,11.25,88.89571381,19.99120146,1,23.54584885,331.5151978,0.211182733,28.2866183883031,50.7398096381624,81.1197411812773,31185,95.7,86.09751462,83.51538723,88.95882176
"154",1.4344748497311,6.5,85.83300781,18.62809237,1,19.79650497,5300.758301,0.330707819,27.0461821077361,51.1269167650775,67.395356445058,84.98532256,94.8,36374,82.80902122,86.91693356
"155",4.16066078956762,14.25,87.68399048,19.82699146,2,19.89762306,453.4911194,0.270926505,26.181019992766,50.5072068046799,84.0522407642499,64.7384015,80.06042296,94.8,34331,0.308951126
"156",2.41735838066113,15.75,84.60957336,31.12477258,2,13.56505299,453.2519531,0.41024802,27.3369553430065,51.236074059615,83.7347546648737,73.07422969,83.76067244,82,68.33197487,85.41941623
"157",0.233527857245561,8.25,89.55050659,20.08710078,1,31.17976189,1140.303955,0.269033455,25.6195351339002,51.3595997700945,67.8519034216886,88,67.85085946,87.45708137,72.27272727,80.5
"158",0.75208165457964,13,85.86381531,23.63869387,2,17.90793228,68.22594452,0.331052642,25.2628207983135,49.5473141061124,84.6154661848197,29942,95,84.24326591,82.57115857,86.08159383
"159",0.655777706608104,7.25,91.10865784,10.17192758,1,23.39327812,2235.268799,0.268409736,27.7886648764969,51.5399387704056,73.1805280794124,10.64036102,72.3452381,69.61988304,79.26575698,62
"160",1.60493504456701,7.5,96.98261261,18.98147688,2,21.20248795,534.0593262,0.299081931,28.1556472137747,50.6863531185064,85.6843425770086,75.54853129,68.98425041,10.89158124,0.235212959,33272
"161",1.38508212156083,13.25,87.15459442,27.14073324,3,15.78569317,26.30486298,0.306514624,27.2880786392116,51.1354790960404,93.2704945576119,75.97897132,70.15756605,68.77644568,72.10686099,69.37717708
"162",6.65925350901118,12.5,90.56097412,26.65395356,1,19.63602829,201.1910095,0.277016406,20.6780045351474,51.5301587301587,73.9868480725624,83.33333333,77.8748231,74.55730624,70.5429817,83.98244601
"163",3.35608245971997,13.5,87.75744629,33.54507366,3,9.947163582,115.5918121,0.325904613,21.6759037982407,49.3834850256775,78.3851121167438,68.54093579,85.23685769,91.5,21418,0.070588435
"164",1.29858083665708,12,82.03749084,54.28474719,3,9.284981728,36.53482819,0.302374105,19.6494641863163,48.4973361336283,91.2277173074135,75.49666213,76.1931021,73.16271789,84.73070414,65.95000337
